index,order_id,date,status,fulfilment,sales_channel,ship_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal,ship_country,promotion_ids,b2b,fulfilled_by
127,533-6780235-2069713,07-21-22,Shipped,Merchant,Amazon.in,Standard,ST692,ST692-KR-XS,Set,M,B7918087373,Shipped,1,INR,2131.91,Rajkot,Gujarat,172371,IN,,False,Easy Ship
128,559-7333337-7302286,02-25-23,Shipped,Amazon,Amazon.in,Standard,ST530,ST530-TP-L,Kurta,S,B2098824290,Shipped,2,INR,2554.66,Indore,Madhya Pradesh,665497,IN,,False,Easy Ship
129,574-8115687-9924365,04-02-22,Returned,Amazon,Amazon.in,Standard,ST874,ST874-KR-M,Top,M,B5840824989,Returned,1,INR,884.11,Agra,Uttar Pradesh,359535,IN,,False,Easy Ship
130,203-1563316-8490038,04-09-22,Shipped,Merchant,Amazon.in,Standard,ST346,ST346-WD-S,Kurta,M,B8616533225,Shipped,2,INR,1436.48,Amritsar,Punjab,356622,IN,,False,Easy Ship
131,712-6379867-4974590,07-29-22,Shipped,Merchant,Amazon.in,Standard,ST935,ST935-TP-XXL,Set,M,B4829228089,Shipped,1,INR,2485.97,Agra,Uttar Pradesh,792282,IN,,False,Easy Ship
132,607-1786584-6778321,02-15-23,Pending,Merchant,Amazon.in,Standard,ST795,ST795-SR-XL,Saree,S,B9261157708,,2,INR,6502.84,Delhi,Delhi,649939,IN,,False,Easy Ship
133,159-7923579-7987842,07-25-22,Shipped,Amazon,Amazon.in,Standard,ST407,ST407-WD-L,Top,M,B8181134297,Shipped,2,INR,1060.92,Lucknow,Uttar Pradesh,240606,IN,,False,Easy Ship
134,789-1663497-2221118,07-07-22,Cancelled,Amazon,Amazon.in,Standard,ST152,ST152-TP-L,Kurta,M,B3488864147,,0,INR,0.0,Meerut,Uttar Pradesh,685997,IN,,False,Easy Ship
135,345-6395804-5748945,12-02-22,Delivered,Amazon,Amazon.in,Standard,ST348,ST348-WD-L,Set,M,B5872579077,Delivered,3,INR,2200.89,Mumbai,Maharashtra,659572,IN,,False,Easy Ship
136,479-6249960-7944595,11-27-22,Cancelled,Amazon,Amazon.in,Standard,ST879,ST879-TP-M,Top,XL,B1585500790,,0,INR,0.0,Vadodara,Gujarat,332022,IN,,False,Easy Ship
137,663-6663388-5317226,07-27-22,Cancelled,Amazon,Amazon.in,Standard,ST488,ST488-WD-L,Ethnic Dress,S,B7296126771,,0,INR,0.0,Nashik,Maharashtra,614426,IN,,False,Easy Ship
138,937-1813936-1107102,02-23-23,Cancelled,Amazon,Amazon.in,Standard,ST160,ST160-KR-S,Saree,M,B6228453800,,0,INR,0.0,Amritsar,Punjab,761338,IN,,False,Easy Ship
139,106-9929043-7901115,02-10-23,Delivered,Amazon,Amazon.in,Standard,ST594,ST594-SR-XS,Top,XL,B1112244945,Delivered,1,INR,645.41,Vadodara,Gujarat,655134,IN,,False,Easy Ship
140,296-9832465-5234874,05-25-22,Cancelled,Merchant,Amazon.in,Standard,ST198,ST198-WD-M,Blouse,XXL,B5545879718,,0,INR,0.0,Varanasi,Uttar Pradesh,516176,IN,,False,Easy Ship
141,515-7362994-7327855,05-12-22,Delivered,Amazon,Amazon.in,Standard,ST769,ST769-KR-S,Bottom,L,B8073888323,Delivered,1,INR,787.24,Ahmedabad,Gujarat,158840,IN,,False,Easy Ship
142,316-8977571-5548220,05-19-22,Delivered,Amazon,Amazon.in,Standard,ST640,ST640-KR-M,Blouse,M,B1519978827,Delivered,1,INR,627.98,Indore,Madhya Pradesh,393992,IN,,False,Easy Ship
143,677-5034453-7528964,10-21-22,Pending,Amazon,Amazon.in,Expedited,ST178,ST178-TP-S,Set,Free,B9682553061,,1,INR,2140.38,Mumbai,Maharashtra,447843,IN,,False,Easy Ship
144,130-5585666-8558977,05-09-22,Delivered,Merchant,Amazon.in,Standard,ST448,ST448-SR-M,Saree,S,B7240620216,Delivered,1,INR,1922.85,Bengaluru,Karnataka,473095,IN,,False,Easy Ship
145,374-3587398-7375341,08-05-22,Cancelled,Amazon,Amazon.in,Standard,ST830,ST830-KR-S,Ethnic Dress,XS,B9130706693,,0,INR,0.0,Rajkot,Gujarat,508548,IN,,False,Easy Ship
146,670-9597330-7845845,05-15-22,Delivered,Amazon,Amazon.in,Expedited,ST291,ST291-SR-L,Top,XXL,B2313524813,Delivered,2,INR,541.12,Lucknow,Uttar Pradesh,193972,IN,,False,Easy Ship
147,633-3845129-7387623,05-14-22,Shipped,Merchant,Amazon.in,Standard,ST842,ST842-WD-XXL,Top,S,B3128634797,Shipped,1,INR,470.46,Surat,Gujarat,381981,IN,,False,Easy Ship
148,838-9318184-4280754,05-10-22,Delivered,Merchant,Amazon.in,Standard,ST469,ST469-TP-M,Top,XXL,B6824357588,Delivered,1,INR,537.96,Kolkata,West Bengal,242071,IN,,False,Easy Ship
149,428-4369728-9036449,02-28-23,Cancelled,Amazon,Amazon.in,Expedited,ST708,ST708-WD-M,Western Dress,Free,B5033842070,,0,INR,0.0,Nagpur,Maharashtra,517584,IN,,False,Easy Ship
150,216-4352088-4018677,08-22-22,Pending,Merchant,Amazon.in,Expedited,ST936,ST936-SR-M,Top,M,B9783833059,,2,INR,854.24,Meerut,Uttar Pradesh,128223,IN,,False,Easy Ship
151,748-6080688-5060441,10-27-22,Shipped,Merchant,Amazon.in,Standard,ST789,ST789-SR-S,Set,L,B4298404247,Shipped,2,INR,4180.62,Bhopal,Madhya Pradesh,261630,IN,,False,Easy Ship
152,818-2425760-2834914,03-21-23,Pending,Amazon,Amazon.in,Expedited,ST528,ST528-KR-M,Top,3XL,B4198261798,,1,INR,553.63,Faridabad,Haryana,796982,IN,,False,Easy Ship
153,364-4724560-9567725,11-07-22,Cancelled,Amazon,Amazon.in,Standard,ST208,ST208-KR-S,Blouse,M,B7684892608,,0,INR,0.0,Rajkot,Gujarat,708717,IN,,False,Easy Ship
154,525-2440404-2947320,04-13-22,Pending,Amazon,Amazon.in,Expedited,ST594,ST594-KR-M,Top,L,B2856751880,,1,INR,304.52,Nagpur,Maharashtra,427040,IN,,False,Easy Ship
155,929-2930810-1378915,09-11-22,Shipped,Amazon,Amazon.in,Expedited,ST168,ST168-TP-XS,Top,M,B5396969050,Shipped,1,INR,686.73,Kanpur,Uttar Pradesh,214675,IN,,False,Easy Ship
156,288-4127053-8250013,11-23-22,Returned,Merchant,Amazon.in,Expedited,ST337,ST337-SR-3XL,Kurta,L,B6013918120,Returned,1,INR,858.85,Vadodara,Gujarat,743937,IN,,False,Easy Ship
157,291-7136988-6469119,05-03-22,Delivered,Merchant,Amazon.in,Expedited,ST691,ST691-KR-XL,Kurta,3XL,B3571411378,Delivered,1,INR,1051.33,Nagpur,Maharashtra,219490,IN,,False,Easy Ship
158,276-5990296-2421902,09-26-22,Cancelled,Amazon,Amazon.in,Standard,ST460,ST460-SR-XXL,Ethnic Dress,S,B9627978165,,0,INR,0.0,Surat,Gujarat,428399,IN,,False,Easy Ship
159,290-9164971-3906397,06-10-22,Shipped,Amazon,Amazon.in,Standard,ST688,ST688-SR-L,Bottom,L,B8132396311,Shipped,1,INR,520.86,Kanpur,Uttar Pradesh,613426,IN,,False,Easy Ship
160,617-9304216-7864135,07-09-22,Delivered,Merchant,Amazon.in,Standard,ST934,ST934-SR-XL,Kurta,S,B9775998330,Delivered,3,INR,2350.83,Faridabad,Haryana,535820,IN,,False,Easy Ship
161,395-3822078-8672579,04-17-22,Shipped,Amazon,Amazon.in,Standard,ST381,ST381-WD-XL,Ethnic Dress,XL,B8276479831,Shipped,2,INR,2256.54,Bengaluru,Karnataka,676429,IN,,False,Easy Ship
162,949-5152891-5994727,07-21-22,Shipped,Amazon,Amazon.in,Standard,ST535,ST535-KR-Free,Saree,S,B1470362053,Shipped,2,INR,3869.66,Kanpur,Uttar Pradesh,375581,IN,,False,Easy Ship
163,730-3335975-4466502,02-07-23,Pending,Amazon,Amazon.in,Expedited,ST747,ST747-SR-S,Set,XL,B3617966873,,1,INR,2221.1,Ahmedabad,Gujarat,697766,IN,,False,Easy Ship
164,868-7905438-1994652,12-20-22,Delivered,Amazon,Amazon.in,Standard,ST795,ST795-KR-S,Western Dress,S,B4598032908,Delivered,1,INR,826.75,Kolkata,West Bengal,233051,IN,,False,Easy Ship
165,524-7294347-8583162,12-07-22,Delivered,Amazon,Amazon.in,Expedited,ST245,ST245-TP-3XL,Western Dress,M,B1995044078,Delivered,2,INR,2961.96,Varanasi,Uttar Pradesh,197616,IN,,False,Easy Ship
166,780-7009980-2062512,05-18-22,Delivered,Amazon,Amazon.in,Standard,ST848,ST848-SR-3XL,Top,M,B7863380520,Delivered,1,INR,807.24,Bhopal,Madhya Pradesh,328411,IN,,False,Easy Ship
167,880-1812172-1770794,12-05-22,Delivered,Amazon,Amazon.in,Standard,ST907,ST907-TP-3XL,Set,L,B2294044392,Delivered,1,INR,760.19,Surat,Gujarat,581906,IN,,True,Easy Ship
168,195-7047102-5200835,02-27-23,Delivered,Amazon,Amazon.in,Standard,ST409,ST409-WD-M,Top,L,B2059908025,Delivered,3,INR,2506.77,Mumbai,Maharashtra,796787,IN,,False,Easy Ship
169,179-3226333-4794852,05-19-22,Delivered,Amazon,Amazon.in,Standard,ST101,ST101-WD-L,Set,L,B7669735865,Delivered,1,INR,681.4,Meerut,Uttar Pradesh,109738,IN,,True,Easy Ship
170,406-3300647-7420993,05-23-22,Cancelled,Amazon,Amazon.in,Expedited,ST205,ST205-TP-M,Kurta,3XL,B2796110892,,0,INR,0.0,Varanasi,Uttar Pradesh,249792,IN,,False,Easy Ship
171,188-2685524-3349030,06-17-22,Delivered,Merchant,Amazon.in,Standard,ST521,ST521-SR-M,Top,S,B2589131271,Delivered,2,INR,1277.32,Kolkata,West Bengal,502686,IN,,False,Easy Ship
172,996-6060836-4446807,02-06-23,Shipped,Merchant,Amazon.in,Standard,ST391,ST391-KR-3XL,Set,3XL,B7691460345,Shipped,1,INR,1701.0,Ahmedabad,Gujarat,634273,IN,,False,Easy Ship
173,112-7058222-6309530,02-21-23,Cancelled,Amazon,Amazon.in,Standard,ST708,ST708-KR-XL,Set,S,B2661920550,,0,INR,0.0,Delhi,Delhi,695990,IN,,False,Easy Ship
174,393-9406206-7969792,05-01-22,Shipped,Amazon,Amazon.in,Standard,ST908,ST908-SR-XL,Ethnic Dress,S,B6463992760,Shipped,1,INR,1116.78,Mumbai,Maharashtra,186431,IN,,False,Easy Ship
175,700-2109227-6203780,06-19-22,Returned,Amazon,Amazon.in,Standard,ST649,ST649-TP-L,Kurta,S,B9968718382,Returned,3,INR,3819.93,Lucknow,Uttar Pradesh,350229,IN,,False,Easy Ship
176,112-3302031-1190431,03-03-23,Pending,Amazon,Amazon.in,Standard,ST858,ST858-WD-S,Ethnic Dress,M,B3076627415,,1,INR,2197.59,Bhopal,Madhya Pradesh,463546,IN,,False,Easy Ship
177,636-2071594-5411563,04-16-22,Delivered,Amazon,Amazon.in,Standard,ST443,ST443-SR-M,Bottom,L,B8394226031,Delivered,2,INR,651.48,Chennai,Tamil Nadu,180813,IN,,False,Easy Ship
178,858-9536665-1043092,01-19-23,Delivered,Amazon,Amazon.in,Standard,ST790,ST790-KR-M,Kurta,S,B1511649277,Delivered,1,INR,1072.33,Nashik,Maharashtra,356430,IN,,True,Easy Ship
179,354-7983626-6367620,03-02-23,Returned,Amazon,Amazon.in,Standard,ST529,ST529-WD-M,Kurta,M,B4420453825,Returned,2,INR,2026.04,Kolkata,West Bengal,699298,IN,,False,Easy Ship
180,188-8662929-1133700,08-23-22,Cancelled,Amazon,Amazon.in,Expedited,ST892,ST892-TP-M,Kurta,XXL,B5736933626,,0,INR,0.0,Vadodara,Gujarat,405759,IN,,False,Easy Ship
181,106-7879264-1401147,07-10-22,Delivered,Amazon,Amazon.in,Standard,ST850,ST850-WD-S,Top,XS,B3982684966,Delivered,1,INR,544.35,Ahmedabad,Gujarat,463251,IN,,False,Easy Ship
182,245-5694689-2560728,07-31-22,Delivered,Amazon,Amazon.in,Standard,ST529,ST529-SR-XS,Top,Free,B1541067722,Delivered,1,INR,569.87,Rajkot,Gujarat,645007,IN,,False,Easy Ship
183,778-3192921-4972370,10-19-22,Shipped,Merchant,Amazon.in,Expedited,ST176,ST176-KR-L,Ethnic Dress,Free,B4745029610,Shipped,1,INR,2128.32,Bengaluru,Karnataka,430310,IN,,False,Easy Ship
184,208-3757754-8542478,07-13-22,Cancelled,Amazon,Amazon.in,Standard,ST239,ST239-KR-S,Western Dress,L,B6952148834,,0,INR,0.0,Surat,Gujarat,526259,IN,,False,Easy Ship
185,955-6499465-3488460,03-18-23,Delivered,Amazon,Amazon.in,Expedited,ST411,ST411-KR-M,Top,M,B2143315361,Delivered,2,INR,524.58,Lucknow,Uttar Pradesh,473023,IN,,False,Easy Ship
186,573-2709721-3345338,01-10-23,Shipped,Amazon,Amazon.in,Standard,ST866,ST866-WD-S,Kurta,M,B2511604831,Shipped,3,INR,3460.8,Jaipur,Rajasthan,164664,IN,,False,Easy Ship
187,761-8439543-3160763,05-09-22,Shipped,Merchant,Amazon.in,Standard,ST122,ST122-KR-M,Western Dress,S,B2154499873,Shipped,1,INR,813.11,Nagpur,Maharashtra,228479,IN,,True,Easy Ship
188,291-5613428-5695180,11-05-22,Cancelled,Amazon,Amazon.in,Expedited,ST276,ST276-TP-M,Top,M,B6729948970,,0,INR,0.0,Nashik,Maharashtra,136332,IN,,False,Easy Ship
189,758-9821696-5180005,10-14-22,Returned,Amazon,Amazon.in,Standard,ST240,ST240-SR-M,Top,XL,B9082968364,Returned,1,INR,260.41,Patna,Bihar,120478,IN,,False,Easy Ship
190,324-1491630-5713268,07-02-22,Pending,Amazon,Amazon.in,Standard,ST126,ST126-TP-XXL,Western Dress,S,B1773308406,,1,INR,1020.41,Patna,Bihar,655149,IN,,False,Easy Ship
191,966-7516648-6952633,04-29-22,Delivered,Amazon,Amazon.in,Expedited,ST882,ST882-WD-XXL,Blouse,XS,B3233635791,Delivered,1,INR,607.14,Ahmedabad,Gujarat,348041,IN,,False,Easy Ship
192,416-3945353-9228157,01-14-23,Delivered,Amazon,Amazon.in,Standard,ST292,ST292-SR-XL,Bottom,XL,B1422114140,Delivered,3,INR,1846.02,Varanasi,Uttar Pradesh,158896,IN,,False,Easy Ship
193,160-1367637-3478196,06-06-22,Delivered,Amazon,Amazon.in,Standard,ST448,ST448-WD-M,Kurta,M,B8529012298,Delivered,3,INR,1501.38,Patna,Bihar,216308,IN,,False,Easy Ship
194,547-9173859-6323132,09-13-22,Cancelled,Amazon,Amazon.in,Expedited,ST239,ST239-WD-Free,Blouse,XXL,B3285427317,,0,INR,0.0,Varanasi,Uttar Pradesh,743520,IN,,False,Easy Ship
195,686-7569981-1543292,06-30-22,Delivered,Amazon,Amazon.in,Expedited,ST846,ST846-KR-Free,Top,XXL,B3390851238,Delivered,2,INR,810.32,Kolkata,West Bengal,433674,IN,,False,Easy Ship
196,190-6632941-8493206,09-25-22,Shipped,Amazon,Amazon.in,Standard,ST427,ST427-WD-3XL,Top,M,B1145596211,Shipped,1,INR,253.46,Hyderabad,Telangana,319869,IN,,False,Easy Ship
197,487-6892681-7297287,11-01-22,Shipped,Amazon,Amazon.in,Standard,ST270,ST270-SR-L,Bottom,L,B2274355957,Shipped,1,INR,533.84,Hyderabad,Telangana,706135,IN,,False,Easy Ship
198,484-3699529-2258331,05-24-22,Delivered,Merchant,Amazon.in,Expedited,ST175,ST175-TP-S,Kurta,XS,B8022496299,Delivered,1,INR,560.13,Bengaluru,Karnataka,454366,IN,,False,Easy Ship
199,294-7866576-5450404,04-28-22,Shipped,Amazon,Amazon.in,Standard,ST203,ST203-TP-M,Blouse,XXL,B9447785387,Shipped,1,INR,416.1,Indore,Madhya Pradesh,411847,IN,,False,Easy Ship
200,199-1431773-4472094,05-15-22,Shipped,Merchant,Amazon.in,Standard,ST401,ST401-SR-M,Top,M,B3195656500,Shipped,1,INR,201.67,Agra,Uttar Pradesh,405986,IN,,False,Easy Ship
201,479-7399588-7197531,02-23-23,Cancelled,Merchant,Amazon.in,Standard,ST657,ST657-SR-S,Top,M,B3369830944,,0,INR,0.0,Nagpur,Maharashtra,146784,IN,,False,Easy Ship
202,523-4817030-2023137,05-20-22,Shipped,Merchant,Amazon.in,Expedited,ST187,ST187-TP-XL,Ethnic Dress,M,B5980139805,Shipped,1,INR,2270.53,Jaipur,Rajasthan,538967,IN,,False,Easy Ship
203,875-8533636-3900427,04-18-22,Shipped,Merchant,Amazon.in,Standard,ST614,ST614-WD-S,Set,3XL,B3138439415,Shipped,1,INR,2206.88,Patna,Bihar,302087,IN,,False,Easy Ship
204,506-6471499-5633880,05-05-22,Shipped,Merchant,Amazon.in,Standard,ST189,ST189-SR-XL,Set,L,B7671492815,Shipped,2,INR,2029.54,Indore,Madhya Pradesh,112964,IN,,False,Easy Ship
205,988-9986438-6769167,05-22-22,Pending,Merchant,Amazon.in,Standard,ST208,ST208-KR-M,Kurta,S,B6245451818,,1,INR,1057.38,Chennai,Tamil Nadu,501650,IN,,False,Easy Ship
206,807-4985919-1826965,10-23-22,Shipped,Amazon,Amazon.in,Standard,ST139,ST139-SR-M,Top,M,B7046048781,Shipped,1,INR,675.57,Jaipur,Rajasthan,490532,IN,,True,Easy Ship
207,375-7992286-2497984,09-01-22,Shipped,Merchant,Amazon.in,Expedited,ST861,ST861-SR-M,Bottom,L,B3469286198,Shipped,3,INR,1191.51,Patna,Bihar,321659,IN,,False,Easy Ship
208,899-9796063-1485669,09-07-22,Shipped,Amazon,Amazon.in,Standard,ST826,ST826-SR-S,Western Dress,L,B3235872271,Shipped,1,INR,653.36,Vadodara,Gujarat,310477,IN,,False,Easy Ship
209,131-5059047-7248955,12-15-22,Delivered,Merchant,Amazon.in,Expedited,ST506,ST506-KR-3XL,Western Dress,XL,B7289731181,Delivered,1,INR,1716.61,Delhi,Delhi,567773,IN,,False,Easy Ship
210,495-1833006-3733132,03-19-23,Shipped,Amazon,Amazon.in,Standard,ST192,ST192-TP-XS,Western Dress,3XL,B8338765353,Shipped,2,INR,1625.72,Kanpur,Uttar Pradesh,332103,IN,,False,Easy Ship
211,762-3905824-1141997,03-16-23,Shipped,Amazon,Amazon.in,Expedited,ST109,ST109-SR-S,Saree,Free,B3843875271,Shipped,2,INR,6813.98,Indore,Madhya Pradesh,737894,IN,,False,Easy Ship
212,409-9734854-7663113,11-22-22,Cancelled,Amazon,Amazon.in,Expedited,ST358,ST358-WD-L,Set,3XL,B8423732098,,0,INR,0.0,Meerut,Uttar Pradesh,107704,IN,,False,Easy Ship
213,432-5645358-5381318,05-03-22,Delivered,Amazon,Amazon.in,Standard,ST444,ST444-TP-3XL,Ethnic Dress,XXL,B9397438349,Delivered,1,INR,858.45,Faridabad,Haryana,413305,IN,,False,Easy Ship
214,528-7788043-7514172,03-02-23,Delivered,Amazon,Amazon.in,Expedited,ST609,ST609-TP-M,Blouse,Free,B1488252116,Delivered,1,INR,559.64,Nagpur,Maharashtra,699829,IN,,False,Easy Ship
215,960-4038955-5928878,03-10-23,Returned,Amazon,Amazon.in,Expedited,ST467,ST467-TP-S,Blouse,M,B2273187139,Returned,1,INR,436.87,Ahmedabad,Gujarat,234159,IN,,False,Easy Ship
216,366-5933359-8780612,09-05-22,Delivered,Amazon,Amazon.in,Standard,ST530,ST530-TP-M,Kurta,M,B2573154349,Delivered,1,INR,1043.21,Meerut,Uttar Pradesh,156284,IN,,False,Easy Ship
217,519-8676774-3402902,06-17-22,Cancelled,Amazon,Amazon.in,Standard,ST240,ST240-WD-M,Kurta,3XL,B5034207075,,0,INR,0.0,Vadodara,Gujarat,184736,IN,,False,Easy Ship
218,904-2477088-3171071,06-26-22,Cancelled,Merchant,Amazon.in,Standard,ST690,ST690-WD-L,Kurta,L,B8868211760,,0,INR,0.0,Delhi,Delhi,764259,IN,,False,Easy Ship
219,792-1069186-5174559,04-08-22,Returned,Merchant,Amazon.in,Expedited,ST429,ST429-WD-XS,Kurta,XXL,B3856217844,Returned,1,INR,672.1,Mumbai,Maharashtra,427252,IN,,False,Easy Ship
220,803-3244614-6750102,08-27-22,Shipped,Merchant,Amazon.in,Standard,ST566,ST566-TP-L,Kurta,M,B7258217837,Shipped,2,INR,1194.4,Lucknow,Uttar Pradesh,297579,IN,,False,Easy Ship
221,828-1626854-7294684,12-15-22,Shipped,Amazon,Amazon.in,Expedited,ST273,ST273-KR-M,Bottom,S,B9144331441,Shipped,1,INR,263.24,Ahmedabad,Gujarat,660708,IN,,False,Easy Ship
222,818-3569046-4447632,10-12-22,Shipped,Amazon,Amazon.in,Expedited,ST226,ST226-TP-L,Kurta,XL,B9894598956,Shipped,1,INR,715.78,Meerut,Uttar Pradesh,109756,IN,,False,Easy Ship
223,216-2782809-9350675,05-24-22,Pending,Amazon,Amazon.in,Standard,ST623,ST623-KR-M,Ethnic Dress,Free,B3591738839,,2,INR,3208.36,Jaipur,Rajasthan,309452,IN,,False,Easy Ship
224,340-1045936-1213899,07-16-22,Shipped,Merchant,Amazon.in,Standard,ST804,ST804-SR-M,Set,S,B9521945758,Shipped,1,INR,1491.71,Indore,Madhya Pradesh,215795,IN,,False,Easy Ship
225,151-2674515-3931009,11-20-22,Shipped,Amazon,Amazon.in,Standard,ST403,ST403-TP-L,Kurta,Free,B1548999266,Shipped,3,INR,2830.02,Vadodara,Gujarat,477712,IN,,False,Easy Ship
226,548-5501484-2559464,02-26-23,Shipped,Merchant,Amazon.in,Standard,ST274,ST274-TP-M,Kurta,M,B5755999465,Shipped,1,INR,437.39,Hyderabad,Telangana,291752,IN,,False,Easy Ship
227,843-1983923-3674211,06-25-22,Cancelled,Merchant,Amazon.in,Standard,ST215,ST215-WD-Free,Bottom,XXL,B2365838294,,0,INR,0.0,Nagpur,Maharashtra,719446,IN,,False,Easy Ship
228,521-8393515-1771287,06-06-22,Pending,Amazon,Amazon.in,Expedited,ST594,ST594-SR-S,Western Dress,M,B1845113084,,1,INR,1494.14,Nagpur,Maharashtra,786789,IN,,False,Easy Ship
229,792-7457158-3494007,08-06-22,Pending,Amazon,Amazon.in,Expedited,ST593,ST593-TP-3XL,Saree,L,B8192263926,,1,INR,2551.8,Vadodara,Gujarat,157216,IN,,True,Easy Ship
230,328-7352484-7765865,09-17-22,Shipped,Merchant,Amazon.in,Standard,ST384,ST384-KR-XL,Kurta,L,B4020580463,Shipped,2,INR,1239.26,Patna,Bihar,581395,IN,,False,Easy Ship
231,136-1002847-2524974,04-10-22,Shipped,Amazon,Amazon.in,Expedited,ST205,ST205-SR-L,Western Dress,3XL,B8793089652,Shipped,3,INR,4774.14,Bhopal,Madhya Pradesh,768507,IN,,False,Easy Ship
232,772-7095071-8592234,11-19-22,Delivered,Amazon,Amazon.in,Standard,ST439,ST439-SR-Free,Western Dress,3XL,B2423077775,Delivered,2,INR,3411.08,Bhopal,Madhya Pradesh,790917,IN,,False,Easy Ship
233,860-7865417-2794516,06-24-22,Returned,Merchant,Amazon.in,Standard,ST604,ST604-WD-Free,Saree,L,B4291987136,Returned,1,INR,996.7,Lucknow,Uttar Pradesh,305438,IN,,False,Easy Ship
234,568-9459031-3258817,02-19-23,Delivered,Merchant,Amazon.in,Expedited,ST957,ST957-KR-L,Bottom,L,B7310582186,Delivered,1,INR,518.41,Pune,Maharashtra,656127,IN,,False,Easy Ship
235,493-8024028-5164755,05-24-22,Pending,Merchant,Amazon.in,Standard,ST496,ST496-TP-XL,Kurta,S,B4563401206,,1,INR,1114.24,Vadodara,Gujarat,459513,IN,,False,Easy Ship
236,314-5875114-6793064,09-08-22,Returned,Amazon,Amazon.in,Expedited,ST828,ST828-WD-M,Ethnic Dress,XL,B9627806897,Returned,1,INR,2282.59,Indore,Madhya Pradesh,781664,IN,,False,Easy Ship
237,865-9957402-5797075,01-13-23,Delivered,Merchant,Amazon.in,Standard,ST591,ST591-SR-3XL,Blouse,XS,B6411714029,Delivered,2,INR,1158.78,Varanasi,Uttar Pradesh,648122,IN,,False,Easy Ship
238,959-2040738-5951637,08-25-22,Delivered,Merchant,Amazon.in,Standard,ST799,ST799-TP-S,Kurta,XXL,B3682634888,Delivered,1,INR,1084.53,Rajkot,Gujarat,133875,IN,,False,Easy Ship
239,903-5825775-1788191,01-13-23,Returned,Amazon,Amazon.in,Expedited,ST498,ST498-WD-XL,Bottom,XS,B5862016704,Returned,2,INR,1463.14,Rajkot,Gujarat,536801,IN,,False,Easy Ship
240,821-7169672-4296204,11-13-22,Delivered,Amazon,Amazon.in,Standard,ST949,ST949-WD-3XL,Bottom,S,B3449483865,Delivered,1,INR,813.75,Mumbai,Maharashtra,570616,IN,,False,Easy Ship
241,698-5278461-1094709,01-10-23,Shipped,Amazon,Amazon.in,Expedited,ST370,ST370-WD-S,Saree,XS,B5272589932,Shipped,1,INR,1898.82,Amritsar,Punjab,262325,IN,,True,Easy Ship
242,325-4084811-9734324,10-01-22,Delivered,Merchant,Amazon.in,Standard,ST174,ST174-TP-XL,Ethnic Dress,M,B1877798790,Delivered,1,INR,1973.42,Meerut,Uttar Pradesh,267112,IN,,False,Easy Ship
243,943-1147701-2924714,02-11-23,Delivered,Amazon,Amazon.in,Standard,ST643,ST643-SR-XL,Set,3XL,B9556440312,Delivered,1,INR,1086.15,Ahmedabad,Gujarat,567315,IN,,False,Easy Ship
244,922-9535166-8475204,08-23-22,Shipped,Amazon,Amazon.in,Standard,ST125,ST125-TP-XL,Top,XL,B7215885670,Shipped,1,INR,577.17,Surat,Gujarat,410833,IN,,False,Easy Ship
245,786-4576485-8117053,12-30-22,Shipped,Merchant,Amazon.in,Expedited,ST107,ST107-KR-M,Kurta,S,B2337592422,Shipped,3,INR,3216.96,Bengaluru,Karnataka,663876,IN,,False,Easy Ship
246,282-5226314-2181822,04-20-22,Shipped,Merchant,Amazon.in,Expedited,ST189,ST189-KR-XS,Blouse,L,B8340554079,Shipped,1,INR,557.43,Amritsar,Punjab,371212,IN,,False,Easy Ship
247,699-1763646-2217848,04-04-22,Shipped,Amazon,Amazon.in,Expedited,ST756,ST756-KR-Free,Western Dress,S,B5577489633,Shipped,1,INR,588.29,Indore,Madhya Pradesh,211291,IN,,False,Easy Ship
248,864-7559766-5948917,11-29-22,Cancelled,Amazon,Amazon.in,Standard,ST260,ST260-WD-S,Top,XL,B9129337491,,0,INR,0.0,Lucknow,Uttar Pradesh,412534,IN,,False,Easy Ship
249,315-6768873-4552356,10-19-22,Shipped,Amazon,Amazon.in,Standard,ST650,ST650-KR-M,Kurta,XXL,B6296695458,Shipped,1,INR,871.72,Agra,Uttar Pradesh,637450,IN,,False,Easy Ship
250,662-2227162-5876342,04-28-22,Shipped,Merchant,Amazon.in,Standard,ST971,ST971-SR-3XL,Set,M,B9519041276,Shipped,1,INR,2098.32,Jaipur,Rajasthan,362865,IN,,False,Easy Ship
251,436-6128383-3556763,07-09-22,Delivered,Merchant,Amazon.in,Standard,ST425,ST425-SR-L,Blouse,XS,B8286082915,Delivered,1,INR,508.76,Chennai,Tamil Nadu,482199,IN,,False,Easy Ship
252,795-6562703-9052291,08-20-22,Delivered,Merchant,Amazon.in,Expedited,ST960,ST960-TP-S,Set,S,B6969774935,Delivered,2,INR,3561.36,Surat,Gujarat,476167,IN,,False,Easy Ship
253,851-2282825-2265001,06-11-22,Pending,Merchant,Amazon.in,Expedited,ST651,ST651-WD-M,Blouse,M,B1278072320,,1,INR,339.31,Kolkata,West Bengal,762308,IN,,True,Easy Ship
254,501-4746463-5882155,11-28-22,Delivered,Merchant,Amazon.in,Standard,ST769,ST769-WD-M,Saree,XL,B2772371131,Delivered,1,INR,3495.44,Delhi,Delhi,625465,IN,,False,Easy Ship
